Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
22-Jul-21,135.0168,1.359434475,11.03752759,5.1972,1.3622,1.2567,755.37,6.4655,4593.981818181818,21.774,6.3169,0.8492569,74.3679,3.271,109.97,1150.6,0.30055,4.2265,42.833,20.1812,1.437194596,8.8149,0.3845,3.936,50.312,3.8801,3.64,73.6945,3.75,1.3622,14.54245,8.693,0.91855,32.851,6.7646,3.6725,0.72663857,1,43.741
23-Jul-21,135.0839,1.357773252,11.09877913,5.1695,1.3597,1.2575,750.81,6.4774,4593.465830721003,21.795,6.3212,0.849834282,74.4262,3.271,109.97,1151.0,0.30055,4.2235,42.832,20.1812,1.43307538,8.8438,0.3845,3.918,50.235,3.8851,3.64,73.7663,3.75,1.3597,14.7879,8.6875,0.92135,32.922,6.7694,3.6725,0.728013978,1,43.743
26-Jul-21,135.1205,1.35998912,11.16071429,5.1857,1.3609,1.2549,758.44,6.4834,4592.949843260189,21.745,6.3097,0.848392297,74.4578,3.264,110.4,1149.5,0.30085,4.2253,42.832,20.0245,1.434514417,8.8462,0.3845,3.908,50.238,3.8915,3.64,74.098,3.75,1.3609,14.82195,8.6641,0.918,32.922,6.7739,3.6725,0.725478816,1,43.786
27-Jul-21,135.0716,1.356483993,11.16071429,5.1663,1.358,1.2578,764.21,6.5063,4592.433855799373,21.749,6.2973,0.846740051,74.416,3.254,110.25,1153.2,0.3007,4.229,42.8026,19.977,1.429592566,8.8419,0.3845,3.914,50.341,3.9017,3.64,73.8471,3.75,1.358,14.87525,8.6535,0.91705,32.92,6.7702,3.6725,0.725058005,1,43.792
28-Jul-21,134.9681,1.358511072,11.11111111,5.1521,1.36,1.2566,761.03,6.5037,4591.917868338558,21.702,6.2991,0.846955196,74.435,3.252,109.86,1150.2,0.3006,4.2313,42.8065,19.9535,1.436162574,8.8785,0.3845,3.914,50.338,3.8849,3.64,73.6088,3.75,1.36,14.78855,8.6339,0.91465,32.92,6.7616,3.6725,0.720513005,1,43.789
29-Jul-21,134.9681,1.354462955,11.0864745,5.0676,1.3551,1.245,767.29,6.464,4591.401880877743,21.482,6.2991,0.842247115,74.2822,3.244,109.75,1154.8,0.30045,4.2225,42.7844,19.8448,1.438021283,8.8785,0.3845,3.914,50.39,3.8617,3.64,73.1904,3.75,1.3551,14.78855,8.5851,0.90895,32.881,6.7616,3.6725,0.716281069,1,43.643
30-Jul-21,134.5356,1.354829969,11.03752759,5.121,1.3534,1.2462,758.53,6.4568,4590.8858934169275,21.445,6.2551,0.840972164,74.3871,3.233,109.5,1147.4,0.30045,4.2225,42.8684,19.8455,1.428367376,8.7802,0.3845,4.036,50.342,3.841,3.64,73.1388,3.75,1.3534,14.55405,8.5582,0.90515,32.894,6.7616,3.6725,0.715922108,1,43.704
02-Aug-21,134.5905,1.354829969,11.04972376,5.1373,1.3534,1.2462,760.2,6.4609,4590.369905956113,21.433,6.2579,0.84132593,74.4035,3.227,109.64,1147.5,0.30045,4.2255,42.8095,19.852,1.436162574,8.7931,0.3845,4.05,50.223,3.8377,3.64,73.0156,3.75,1.3534,14.42425,8.5862,0.90475,32.959,6.7616,3.6725,0.71942446,1,43.57
03-Aug-21,134.6087,1.351899419,10.98901099,5.2458,1.3519,1.2545,761.39,6.4648,4589.853918495298,21.442,6.258,0.841396719,74.2957,3.217,109.3,1151.5,0.3003,4.2253,42.7637,19.892,1.429183936,8.7794,0.3845,4.07,49.998,3.8315,3.64,72.8724,3.75,1.3519,14.3637,8.5855,0.90265,32.993,6.7434,3.6725,0.71761751,1,43.641
04-Aug-21,134.688,1.351899419,10.92896175,5.2085,1.3493,1.2545,774.54,6.4597,4589.337931034483,21.43,6.2699,0.843099233,74.1493,3.213,109.04,1150.7,0.3003,4.227,42.7563,19.9547,1.416831964,8.8146,0.3845,4.072,49.845,3.8366,3.64,72.7857,3.75,1.3493,14.2842,8.587,0.90485,33.079,6.7411,3.6725,0.718029726,1,43.695
05-Aug-21,135.0263,1.352265044,10.97694841,5.1459,1.3512,1.2497,775.54,6.4618,4588.821943573667,21.452,6.2756,0.843881857,74.2644,3.214,109.65,1145.8,0.30045,4.221,42.789,19.9293,1.419043565,8.811,0.3845,4.064,49.717,3.8485,3.64,73.168,3.75,1.3512,14.3685,8.6005,0.90625,33.144,6.7411,3.6725,0.718545664,1,43.668
06-Aug-21,135.1179,1.352996888,11.01321586,5.2404,1.3515,1.255,776.69,6.4647,4588.305956112853,21.52,6.2989,0.846955196,74.1888,3.217,109.87,1143.5,0.30045,4.219,42.7839,19.9293,1.419647927,8.8278,0.3845,4.085,50.012,3.8519,3.64,73.1304,3.75,1.3515,14.4811,8.6191,0.90835,33.358,6.7411,3.6725,0.718907261,1,43.703
09-Aug-21,135.1179,1.359249694,11.09877913,5.2768,1.3515,1.2565,784.5,6.4764,4587.789968652038,21.59,6.3234,0.850267834,74.2261,3.221,109.87,1142.3,0.30045,4.224,42.8297,20.0648,1.426533524,8.918,0.3845,4.085,50.361,3.8885,3.64,73.5078,3.75,1.3515,14.4811,8.6636,0.91685,33.448,6.7578,3.6725,0.720409192,1,43.652
10-Aug-21,135.5328,1.36425648,11.13585746,5.2211,1.3515,1.254,787.4,6.4809,4587.273981191222,21.652,6.3447,0.853096741,74.3855,3.227,110.33,1145.0,0.30085,4.224,42.8283,20.1038,1.434514417,8.9302,0.3845,4.06,50.366,3.8937,3.64,73.5962,3.75,1.3569,14.81015,8.7106,0.9216,33.465,6.7617,3.6725,0.721448669,1,43.649
11-Aug-21,135.6182,1.362769147,11.17318436,5.2007,1.3597,1.2506,780.08,6.4857,4586.757993730407,21.679,6.3469,0.85338795,74.4276,3.218,110.67,1148.5,0.30095,4.2385,42.8675,19.953,1.427347987,8.922,0.3845,4.081,50.394,3.9148,3.64,73.9695,3.75,1.3597,14.793,8.729,0.92345,33.382,6.7748,3.6725,0.723693733,1,43.649
12-Aug-21,135.5084,1.357773252,11.11111111,5.2345,1.3567,1.252,773.01,6.4769,4586.242006269593,21.636,6.3354,0.851861317,74.2816,3.221,110.35,1155.0,0.30085,4.2355,42.84,19.8907,1.421666193,8.8385,0.3845,4.096,50.411,3.9074,3.64,73.5671,3.75,1.3567,14.70825,8.6855,0.92225,33.382,6.7729,3.6725,0.721969533,1,43.343
13-Aug-21,135.545,1.362954886,11.16071429,5.2468,1.3584,1.2514,772.78,6.48,4585.726018808778,21.579,6.3213,0.849978751,74.2971,3.223,110.45,1158.9,0.30085,4.2355,42.7957,19.8603,1.427144284,8.8188,0.3845,4.071,50.393,3.8934,3.64,73.4721,3.75,1.3584,14.8352,8.6884,0.92195,33.281,6.7482,3.6725,0.724427702,1,43.328
16-Aug-21,135.545,1.362954886,11.16071429,5.2468,1.3584,1.2514,772.78,6.4783,4585.210031347962,21.579,6.3213,0.849473327,74.2971,3.223,109.49,1158.9,0.30085,4.2355,42.7957,19.8603,1.427144284,8.8188,0.3845,4.071,50.393,3.8934,3.64,73.4721,3.75,1.3584,14.8352,8.6884,0.91375,33.281,6.7482,3.6725,0.721500722,1,43.328
17-Aug-21,135.545,1.362954886,11.16071429,5.2468,1.3584,1.2514,772.78,6.4814,4584.694043887147,21.579,6.3213,0.849834282,74.2971,3.223,109.3,1158.9,0.30085,4.2355,42.7957,19.8603,1.427144284,8.8188,0.3845,4.071,50.393,3.8934,3.64,73.4721,3.75,1.3584,14.8352,8.6884,0.9113,33.281,6.7482,3.6725,0.725058005,1,43.328
18-Aug-21,135.545,1.37760022,11.17318436,5.3019,1.3604,1.263,789.62,6.4805,4584.178056426333,21.7,6.3438,0.85302397,74.3002,3.223,109.57,1174.9,0.3009,4.232,42.8291,20.0107,1.45327714,8.8902,0.3845,4.088,50.558,3.8861,3.64,73.4633,3.75,1.3604,14.8352,8.7301,0.9153,33.201,6.7482,3.6725,0.727166958,1,43.129
19-Aug-21,135.545,1.390820584,11.26126126,5.4174,1.3643,1.2792,787.71,6.4926,4583.662068965517,21.8,6.3585,0.85499316,74.3002,3.243,109.98,1172.7,0.3011,4.24,42.8636,20.1175,1.459427904,9.0159,0.3845,4.103,50.35,3.9226,3.64,74.1503,3.75,1.3643,15.1644,8.767,0.91725,33.409,6.7532,3.6725,0.73056692,1,43.206
20-Aug-21,135.8501,1.40193467,11.32502831,5.4268,1.3637,1.2856,789.98,6.4995,4583.146081504702,21.896,6.372,0.856824608,74.4275,3.243,109.86,1174.5,0.3011,4.238,42.929,20.402,1.467351431,9.0823,0.3845,4.107,50.513,3.9301,3.64,74.364,3.75,1.3637,15.31355,8.8216,0.9167,33.35,6.7563,3.6725,0.734133539,1,43.225
23-Aug-21,135.6549,1.396453009,11.32502831,5.368,1.3601,1.2682,786.43,6.4903,4582.630094043887,21.772,6.3466,0.85338795,74.2765,3.23,109.84,1176.7,0.301,4.2295,42.8626,20.3907,1.46092038,8.9495,0.3845,4.104,50.424,3.9107,3.64,74.0666,3.75,1.3601,15.1887,8.7872,0.9165,33.343,6.7674,3.6725,0.731207956,1,42.965
24-Aug-21,135.5511,1.382361073,11.26126126,5.3011,1.3568,1.2608,783.3,6.4773,4582.1141065830725,21.741,6.3348,0.851788756,74.1379,3.218,109.76,1174.0,0.3009,4.218,42.779,20.2967,1.45116819,8.8589,0.3845,4.089,50.23,3.9086,3.64,73.9465,3.75,1.3568,15.06965,8.7074,0.91345,33.131,6.7598,3.6725,0.728916102,1,42.811
25-Aug-21,135.4351,1.38026225,11.23595506,5.2459,1.3551,1.2619,782.17,6.4753,4581.598119122257,21.742,6.3366,0.852079073,74.2992,3.227,109.84,1168.0,0.3009,4.215,42.7262,20.2933,1.441753172,8.8499,0.3845,4.092,50.159,3.8869,3.64,73.7428,3.75,1.3551,15.9922,8.6895,0.9137,32.839,6.7728,3.6725,0.728809854,1,42.811
26-Aug-21,135.4168,1.376651982,11.22334456,5.2423,1.3536,1.2651,783.03,6.4825,4581.082131661442,21.708,6.3199,0.849834282,74.2578,3.221,110.0,1166.5,0.3009,4.1915,42.7514,20.3522,1.435750179,8.8056,0.3845,4.091,50.074,3.8912,3.64,73.9908,3.75,1.3536,14.9063,8.6941,0.91555,32.76,6.7743,3.6725,0.727907992,1,42.603
27-Aug-21,135.4474,1.37988133,11.19820829,5.2194,1.3527,1.2635,785.06,6.4779,4580.566144200627,21.732,6.3228,0.850267834,74.1332,3.232,110.0,1168.1,0.3009,4.194,42.7492,20.2293,1.440714594,8.8066,0.3845,4.071,49.903,3.8978,3.64,73.9866,3.75,1.3527,14.90305,8.705,0.9178,32.687,6.7612,3.6725,0.729554242,1,42.53
30-Aug-21,135.2826,1.370426203,11.12347052,5.1946,1.3469,1.2603,784.39,6.4674,4580.050156739812,21.665,6.3012,0.847385815,73.5007,3.222,109.74,1170.8,0.30075,4.169,42.7424,20.1403,1.427551749,8.6768,0.3845,4.071,49.903,3.8724,3.64,73.5744,3.75,1.3469,14.63855,8.6461,0.91475,32.507,6.7661,3.6725,0.729554242,1,42.434
31-Aug-21,135.1788,1.363326517,11.0864745,5.1427,1.3445,1.2617,779.97,6.46,4579.534169278997,21.569,6.2836,0.845022816,73.1536,3.222,109.87,1164.4,0.30075,4.169,42.7417,20.0605,1.423284942,8.6699,0.3845,4.081,50.04,3.8386,3.64,73.2781,3.75,1.3445,14.54315,8.5924,0.91395,32.338,6.7661,3.6725,0.726269155,1,42.464
01-Sep-21,135.614,1.365187713,11.0619469,5.157,1.3449,1.2607,775.14,6.4644,4579.018181818182,21.492,6.2927,0.84623847,72.9589,3.203,110.26,1162.8,0.30075,4.145,42.7867,19.9615,1.419849496,8.6852,0.3845,4.076,49.762,3.8238,3.64,73.1912,3.75,1.3449,14.4477,8.6383,0.91655,32.324,6.7393,3.6725,0.726691374,1,42.541
07-Sep-21,136.188,1.347345729,10.95290252,5.157,1.3416,1.2621,770.33,6.4584,4578.5021943573665,21.434,6.27,0.84317032,73.2814,3.203,109.8,1157.3,0.3005,4.1465,42.7105,19.944,1.399580126,8.6838,0.3845,4.1,49.93,3.8041,3.64,73.1909,3.75,1.3416,14.31965,8.5494,0.91385,32.499,6.7634,3.6725,0.725084291,1,42.589
08-Sep-21,136.3542,1.354279523,11.00110011,5.2518,1.3459,1.2676,777.94,6.4624,4577.986206896552,21.471,6.2873,0.845522956,73.6519,3.203,110.27,1157.9,0.3007,4.1568,42.7249,19.9383,1.406271973,8.6793,0.3845,4.087,49.948,3.8213,3.64,73.4421,3.75,1.3459,14.29035,8.5963,0.92095,32.78,6.7623,3.6725,0.726480203,1,42.699
09-Sep-21,136.3727,1.360729351,10.96491228,5.2819,1.3459,1.2654,787.51,6.4569,4577.470219435737,21.457,6.2816,0.844737287,73.6887,3.203,110.2,1164.5,0.3007,4.148,42.7912,19.9318,1.410437236,8.6711,0.3845,4.094,50.136,3.8292,3.64,73.129,3.75,1.3459,14.12665,8.6241,0.9194,32.738,6.7705,3.6725,0.724008109,1,42.685
10-Sep-21,136.305,1.354646437,10.94091904,5.2819,1.3403,1.2631,791.28,6.4403,4576.954231974922,21.358,6.28,0.844523267,73.6887,3.201,109.78,1170.1,0.3007,4.1415,42.8183,19.9318,1.408450704,8.6165,0.3845,4.093,50.136,3.8402,3.64,72.76,3.75,1.3403,14.07845,8.5965,0.9178,32.686,6.7803,3.6725,0.720850604,1,42.744
13-Sep-21,136.305,1.354646437,10.94091904,5.2819,1.3403,1.2631,791.28,6.4528,4576.438244514106,21.358,6.28,0.848896435,73.6887,3.201,109.96,1170.1,0.3007,4.1415,42.8183,19.9318,1.408450704,8.6165,0.3845,4.093,50.136,3.8402,3.64,72.76,3.75,1.3403,14.07845,8.5965,0.9178,32.686,6.7803,3.6725,0.723144231,1,42.744
14-Sep-21,136.3912,1.36239782,10.95290252,5.2819,1.3428,1.2661,784.26,6.4427,4575.922257053291,21.492,6.2943,0.84645336,73.6214,3.211,110.07,1174.3,0.3007,4.149,42.676,19.9035,1.406074241,8.6122,0.3845,4.1,50.005,3.8542,3.64,72.7171,3.75,1.3428,14.2361,8.5847,0.92225,32.924,6.7622,3.6725,0.721032519,1,42.668
15-Sep-21,136.4219,1.365560563,11.01321586,5.257,1.3433,1.2651,783.25,6.4369,4575.406269592477,21.412,6.289,0.845737483,73.6712,3.211,109.64,1172.2,0.3007,4.1595,42.6652,19.9003,1.412429379,8.5773,0.3845,4.105,49.909,3.8475,3.64,72.852,3.75,1.3433,14.28715,8.5936,0.91655,32.913,6.7525,3.6725,0.723274989,1,42.645
16-Sep-21,136.539,1.366680333,11.04972376,5.2588,1.3415,1.2674,781.85,6.4448,4574.8902821316615,21.493,6.3215,0.850123268,73.4311,3.211,109.4,1171.7,0.3007,4.1595,42.6696,19.9003,1.403508772,8.6112,0.3845,4.11,49.856,3.8847,3.64,72.4329,3.75,1.3415,14.4753,8.6015,0.9246,32.926,6.7543,3.6725,0.72337963,1,42.611
17-Sep-21,136.539,1.369300288,11.09877913,5.3097,1.3459,1.2721,781.85,6.4522,4574.374294670846,21.474,6.3124,0.848896435,73.4927,3.207,109.8,1169.1,0.3007,4.17,42.7369,19.9853,1.416029453,8.5915,0.3845,4.107,49.852,3.8882,3.64,72.5602,3.75,1.3459,14.58875,8.6106,0.92745,33.18,6.7543,3.6725,0.725005438,1,42.699
20-Sep-21,136.9023,1.38102472,11.19820829,5.3326,1.3517,1.2828,780.59,6.4522,4573.858307210032,21.713,6.3495,0.853898045,73.6459,3.213,109.8,1169.1,0.301,4.189,42.7303,20.1735,1.422475107,8.7465,0.3845,4.116,49.973,3.9282,3.64,73.3315,3.75,1.3517,14.81035,8.7156,0.93055,33.363,6.7686,3.6725,0.730220161,1,42.841
21-Sep-21,136.5804,1.375894331,11.14827202,5.3038,1.3511,1.2801,788.05,6.4522,4573.342319749217,21.643,6.335,0.85193389,73.5907,3.213,109.55,1169.1,0.301,4.1895,42.7193,20.1438,1.424095699,8.6751,0.3845,4.11,50.152,3.9337,3.64,73.2067,3.75,1.3511,14.81105,8.6746,0.92465,33.428,6.7671,3.6725,0.730673681,1,42.739
22-Sep-21,136.6173,1.379310345,11.17318436,5.2777,1.3527,1.2756,785.1,6.4684,4572.826332288401,21.638,6.3399,0.852587603,73.8026,3.208,109.22,1169.1,0.301,4.1885,42.7188,20.0328,1.423892923,8.634,0.3845,4.108,50.133,3.946,3.64,72.8806,3.75,1.3527,14.7843,8.6678,0.92205,33.442,6.7704,3.6725,0.733084085,1,42.625
23-Sep-21,136.5989,1.380452789,11.18568233,5.2885,1.3516,1.2653,785.03,6.4648,4572.310344827586,21.641,6.3476,0.853606487,73.7261,3.203,109.22,1177.6,0.301,4.1865,42.7479,20.028,1.428979708,8.6095,0.3845,4.109,50.182,3.9256,3.64,72.7245,3.75,1.3516,14.60965,8.6672,0.92455,33.498,6.7757,3.6725,0.730887297,1,42.596
24-Sep-21,136.5251,1.370426203,11.18568233,5.3429,1.35,1.268,787.24,6.4623,4571.794357366771,21.683,6.3454,0.853315129,73.6935,3.201,110.4,1181.7,0.301,4.181,42.7479,20.1118,1.416029453,8.6091,0.3845,4.106,50.372,3.9268,3.64,73.0081,3.75,1.35,14.60965,8.6353,0.92275,33.498,6.7757,3.6725,0.730193501,1,42.689
27-Sep-21,136.728,1.372872048,11.23595506,5.3472,1.3523,1.2637,788.98,6.4602,4571.278369905956,21.755,6.3566,0.854846982,73.6567,3.204,110.8,1175.3,0.3011,4.185,42.7584,20.1052,1.423892923,8.6045,0.3845,4.121,50.422,3.9276,3.64,72.6613,3.75,1.3523,15.06655,8.668,0.9263,33.432,6.7614,3.6725,0.729927007,1,42.692
28-Sep-21,136.7833,1.367989056,11.27395716,5.42,1.3539,1.268,795.48,6.4562,4570.762382445141,21.755,6.3675,0.856311012,73.7746,3.204,111.03,1175.9,0.3012,4.183,42.7431,20.306,1.427755568,8.6505,0.3845,4.124,50.921,3.9546,3.64,72.5083,3.75,1.3539,15.09515,8.7253,0.9282,33.672,6.7594,3.6725,0.735186002,1,42.816
29-Sep-21,136.8877,1.378549766,11.29943503,5.4167,1.3576,1.2741,798.63,6.4682,4570.246394984326,21.844,6.3806,0.858074481,74.153,3.212,111.63,1182.0,0.30135,4.185,42.7571,20.4977,1.439677512,8.7034,0.3845,4.125,50.947,3.9684,3.64,72.7608,3.75,1.3576,15.0309,8.7319,0.92845,33.855,6.7504,3.6725,0.740466494,1,42.884
30-Sep-21,137.1705,1.387732445,11.29943503,5.4388,1.3611,1.2741,803.59,6.4634,4569.730407523511,22.02,6.422,0.863632438,74.2551,3.229,111.91,1184.9,0.30165,4.188,42.7681,20.5623,1.454757056,8.7788,0.3845,4.132,50.959,3.9925,3.64,72.6642,3.75,1.3611,15.16375,8.7911,0.93645,33.897,6.7466,3.6725,0.744324525,1,42.94
01-Oct-21,137.2811,1.386770212,11.29943503,5.3905,1.3603,1.2654,811.9,6.4634,4569.214420062696,21.819,6.4114,0.862068966,74.2644,3.227,111.4,1185.2,0.30165,4.1845,42.7436,20.5103,1.449485433,8.6383,0.3845,4.127,50.879,3.9678,3.64,72.9215,3.75,1.3603,14.9607,8.7791,0.93265,33.725,6.7397,3.6725,0.740028121,1,42.942
04-Oct-21,137.1028,1.386770212,11.26126126,5.4198,1.3574,1.2583,803.9,6.4634,4568.698432601881,21.76,6.3917,0.859401856,74.2429,3.217,110.97,1185.2,0.3015,4.172,42.7712,20.5747,1.442169022,8.5743,0.3845,4.127,50.891,3.9368,3.64,72.9239,3.75,1.3574,14.89875,8.7552,0.92815,33.708,6.7589,3.6725,0.735808101,1,42.994
05-Oct-21,137.1459,1.376462491,11.32502831,5.4605,1.3584,1.2575,805.89,6.4634,4568.182445141066,21.817,6.4109,0.861920359,74.5307,3.229,110.92,1187.2,0.3015,4.172,42.766,20.5818,1.437607821,8.5464,0.3845,4.127,50.744,3.9688,3.64,72.5686,3.75,1.3584,14.97115,8.7417,0.9273,33.808,6.764,3.6725,0.733971889,1,43.034
06-Oct-21,137.361,1.377410468,11.33786848,5.5091,1.3576,1.2613,810.63,6.4634,4567.6664576802505,22.025,6.4458,0.86640097,74.6292,3.245,111.62,1187.1,0.3015,4.1795,42.7749,20.6947,1.435338022,8.5973,0.3845,4.131,50.711,3.9992,3.64,72.5682,3.75,1.3576,15.1276,8.7812,0.92955,33.897,6.7682,3.6725,0.736756797,1,43.295
07-Oct-21,137.3057,1.373437715,11.28668172,5.5134,1.3585,1.2558,816.28,6.4634,4567.150470219436,21.975,6.4348,0.864902266,74.8607,3.228,111.38,1190.0,0.3016,4.1815,42.8107,20.604,1.445295563,8.5961,0.3845,4.098,50.76,3.9334,3.64,72.2854,3.75,1.3585,14.86735,8.7814,0.926,33.796,6.7769,3.6725,0.7355916,1,43.296
08-Oct-21,137.3057,1.370238421,11.29943503,5.5078,1.3584,1.2482,813.62,6.4482,4566.634482758621,21.989,6.4321,0.864378944,74.994,3.231,111.72,1190.3,0.3016,4.182,42.839,20.7293,1.440507058,8.5448,0.3845,4.098,50.733,3.9775,3.64,71.9882,3.75,1.3584,14.90095,8.796,0.92895,33.883,6.7792,3.6725,0.733729547,1,43.419
12-Oct-21,137.3548,1.360729351,11.33786848,5.5078,1.3561,1.2461,820.18,6.4568,4566.118495297806,21.961,6.4395,0.865426222,75.3424,3.226,113.48,1193.4,0.3018,4.172,42.9397,20.7293,1.443626389,8.5338,0.3845,4.062,50.665,3.9664,3.64,71.8801,3.75,1.3561,14.946,8.7644,0.92835,33.481,6.7583,3.6725,0.734457053,1,43.623
13-Oct-21,137.361,1.36239782,11.29943503,5.5464,1.3546,1.2445,827.56,6.4469,4565.60250783699,21.961,6.4355,0.864902266,75.4576,3.235,113.48,1199.1,0.3018,4.1585,42.9506,20.7293,1.442169022,8.524,0.3845,3.997,50.828,3.9638,3.64,71.8577,3.75,1.3546,14.87805,8.7709,0.9274,33.481,6.7583,3.6725,0.733998826,1,43.774
14-Oct-21,137.0968,1.353546291,11.23595506,5.4982,1.3497,1.2372,820.19,6.4366,4565.086520376176,21.882,6.4132,0.861920359,75.3039,3.221,113.38,1195.0,0.3017,4.1563,42.9828,20.6075,1.433486239,8.4406,0.3845,3.936,50.688,3.9403,3.64,71.7846,3.75,1.3497,14.7973,8.6587,0.92,33.209,6.7583,3.6725,0.729421204,1,43.9
15-Oct-21,137.0537,1.347345729,11.23595506,5.4504,1.3485,1.2379,816.81,6.4286,4564.570532915361,21.896,6.4129,0.861920359,75.3039,3.219,113.89,1188.3,0.3017,4.158,42.9648,20.4672,1.421262081,8.4145,0.3845,3.936,50.609,3.9413,3.64,71.2371,3.75,1.3485,14.68905,8.625,0.92355,33.25,6.7636,3.6725,0.727510822,1,43.889
18-Oct-21,137.0537,1.350803728,11.21076233,5.5187,1.3502,1.2375,826.19,6.4337,4564.054545454545,21.934,6.4116,0.861771803,75.3434,3.229,114.27,1182.8,0.3018,4.164,42.9531,20.3587,1.412628902,8.4146,0.3845,3.943,50.686,3.9471,3.64,71.1714,3.75,1.3502,14.77,8.6463,0.9254,33.457,6.7536,3.6725,0.728438228,1,43.764
19-Oct-21,137.0537,1.341381623,11.16071429,5.5515,1.3502,1.2357,820.29,6.4011,4563.53855799373,21.883,6.384,0.858000858,75.3434,3.212,114.14,1185.8,0.3018,4.164,42.9357,20.2647,1.409244645,8.3518,0.3845,3.941,50.807,3.9212,3.64,70.9674,3.75,1.3455,14.5856,8.6077,0.9191,33.336,6.7638,3.6725,0.723248834,1,43.812
20-Oct-21,137.0106,1.333511135,11.14827202,5.5565,1.3436,1.2329,813.33,6.3935,4563.022570532916,21.955,6.4014,0.860363073,75.0507,3.215,114.55,1181.7,0.30155,4.1555,42.9154,20.185,1.397233478,8.3829,0.3845,3.938,50.755,3.9428,3.64,71.0555,3.75,1.3436,14.49795,8.6211,0.9229,33.422,6.7687,3.6725,0.726691374,1,43.785
21-Oct-21,136.9369,1.331912627,11.11111111,5.6417,1.3424,1.2351,811.55,6.3993,4562.5065830721005,22.012,6.3939,0.859328005,74.7635,3.211,114.26,1175.6,0.30155,4.1565,42.8995,20.2643,1.387732445,8.3411,0.3845,3.948,50.802,3.9449,3.64,70.9904,3.75,1.3424,14.54425,8.5927,0.9188,33.377,6.768,3.6725,0.724480185,1,43.896
22-Oct-21,136.9184,1.3374348,11.17318436,5.7111,1.3454,1.2357,817.61,6.3913,4561.990595611285,22.059,6.3977,0.859845228,74.7836,3.211,114.02,1175.8,0.30155,4.158,42.8662,20.2643,1.396063102,8.3411,0.3845,3.956,50.815,3.9576,3.64,70.8623,3.75,1.3454,14.64755,8.5778,0.9166,33.377,6.7686,3.6725,0.72534726,1,43.878
25-Oct-21,136.8693,1.335648457,11.23595506,5.5967,1.3445,1.2379,816.58,6.3808,4561.47460815047,22.178,6.412,0.861846074,75.0191,3.206,113.71,1178.4,0.30145,4.1495,42.9435,20.1897,1.396063102,8.3684,0.3845,3.967,50.832,3.9502,3.64,70.1345,3.75,1.3445,14.78955,8.5736,0.91915,33.377,6.7658,3.6725,0.726163677,1,43.669
26-Oct-21,137.0906,1.330671989,11.19820829,5.5794,1.3469,1.2376,810.16,6.3833,4560.958620689656,22.127,6.4032,0.860733345,75.1167,3.201,113.95,1171.8,0.30165,4.147,42.9296,20.1888,1.395089286,8.3343,0.3845,3.987,50.767,3.974,3.64,69.5526,3.75,1.3469,14.7391,8.6173,0.91905,33.119,6.6987,3.6725,0.723170379,1,43.54
27-Oct-21,137.1153,1.328727079,11.26126126,5.5661,1.3484,1.2358,806.55,6.3853,4560.44263322884,22.106,6.4039,0.860807437,74.9519,3.191,114.15,1166.3,0.30165,4.149,42.9942,20.193,1.396453009,8.3815,0.3845,3.983,50.721,3.9815,3.64,69.8104,3.75,1.3484,14.9987,8.6036,0.91965,33.246,6.7558,3.6725,0.729235032,1,43.54
28-Oct-21,137.1582,1.331557923,11.33786848,5.6118,1.3477,1.2349,804.32,6.3945,4559.926645768025,22.106,6.4169,0.862589494,74.8216,3.185,113.6,1168.1,0.30165,4.153,42.9942,20.3255,1.396648045,8.4075,0.3845,3.975,50.782,3.9938,3.64,70.5207,3.75,1.3477,15.1287,8.5858,0.91845,33.285,6.731,3.6725,0.726691374,1,43.953
29-Oct-21,136.8939,1.325205407,11.3507378,5.6424,1.3444,1.2384,805.47,6.3904,4559.41065830721,22.065,6.3881,0.858737656,74.7858,3.158,113.65,1171.7,0.30165,4.144,43.0203,20.3255,1.39275766,8.3723,0.3845,3.986,50.77,3.9664,3.64,70.52,3.75,1.3444,15.21135,8.5195,0.91105,33.184,6.7505,3.6725,0.725478816,1,44.181
